Designator,Val,Package,MidX,MidY,Rotation,Layer
U62,WS2812B,LED_WS2812B-B,203.2,-63.5,0,top
U63,WS2812B,LED_WS2812B-B,210.82,-63.5,0,top
U64,WS2812B,LED_WS2812B-B,218.44,-63.5,0,top
U65,WS2812B,LED_WS2812B-B,226.06,-63.5,0,top
U66,WS2812B,LED_WS2812B-B,233.68,-63.5,0,top
U67,WS2812B,LED_WS2812B-B,241.3,-63.5,0,top
U68,WS2812B,LED_WS2812B-B,248.92,-63.5,0,top
U69,WS2812B,LED_WS2812B-B,256.54,-63.5,0,top
U70,WS2812B,LED_WS2812B-B,264.16,-63.5,0,top
U71,WS2812B,LED_WS2812B-B,271.78,-63.5,0,top
U72,WS2812B,LED_WS2812B-B,279.4,-63.5,0,top
U73,WS2812B,LED_WS2812B-B,287.02,-63.5,0,top
U74,WS2812B,LED_WS2812B-B,294.64,-63.5,0,top
U75,WS2812B,LED_WS2812B-B,302.26,-63.5,0,top
U76,WS2812B,LED_WS2812B-B,309.88,-63.5,0,top
U77,WS2812B,LED_WS2812B-B,317.5,-63.5,0,top
U78,WS2812B,LED_WS2812B-B,325.12,-63.5,0,top
U79,WS2812B,LED_WS2812B-B,332.74,-63.5,0,top
U80,WS2812B,LED_WS2812B-B,340.36,-63.5,0,top
U81,WS2812B,LED_WS2812B-B,43.18,-71.12,0,top
U82,WS2812B,LED_WS2812B-B,50.8,-71.12,0,top
U83,WS2812B,LED_WS2812B-B,58.42,-71.12,0,top
U84,WS2812B,LED_WS2812B-B,66.04,-71.12,0,top
U85,WS2812B,LED_WS2812B-B,73.66,-71.12,0,top
U86,WS2812B,LED_WS2812B-B,81.28,-71.12,0,top
U87,WS2812B,LED_WS2812B-B,88.9,-71.12,0,top
U88,WS2812B,LED_WS2812B-B,96.52,-71.12,0,top
U89,WS2812B,LED_WS2812B-B,104.14,-71.12,0,top
U90,WS2812B,LED_WS2812B-B,111.76,-71.12,0,top
U91,WS2812B,LED_WS2812B-B,119.38,-71.12,0,top
U92,WS2812B,LED_WS2812B-B,127,-71.12,0,top
U93,WS2812B,LED_WS2812B-B,134.62,-71.12,0,top
U94,WS2812B,LED_WS2812B-B,142.24,-71.12,0,top
U95,WS2812B,LED_WS2812B-B,149.86,-71.12,0,top
U96,WS2812B,LED_WS2812B-B,157.48,-71.12,0,top
U97,WS2812B,LED_WS2812B-B,165.1,-71.12,0,top
U98,WS2812B,LED_WS2812B-B,172.72,-71.12,0,top
U99,WS2812B,LED_WS2812B-B,180.34,-71.12,0,top
U100,WS2812B,LED_WS2812B-B,187.96,-71.12,0,top
U101,WS2812B,LED_WS2812B-B,195.58,-71.12,0,top
U102,WS2812B,LED_WS2812B-B,203.2,-71.12,0,top
U103,WS2812B,LED_WS2812B-B,210.82,-71.12,0,top
U104,WS2812B,LED_WS2812B-B,218.44,-71.12,0,top
U105,WS2812B,LED_WS2812B-B,226.06,-71.12,0,top
U106,WS2812B,LED_WS2812B-B,233.68,-71.12,0,top
U107,WS2812B,LED_WS2812B-B,241.3,-71.12,0,top
U108,WS2812B,LED_WS2812B-B,248.92,-71.12,0,top
U109,WS2812B,LED_WS2812B-B,256.54,-71.12,0,top
U110,WS2812B,LED_WS2812B-B,264.16,-71.12,0,top
U111,WS2812B,LED_WS2812B-B,271.78,-71.12,0,top
U112,WS2812B,LED_WS2812B-B,279.4,-71.12,0,top
U113,WS2812B,LED_WS2812B-B,287.02,-71.12,0,top
U114,WS2812B,LED_WS2812B-B,294.64,-71.12,0,top
U115,WS2812B,LED_WS2812B-B,302.26,-71.12,0,top
U116,WS2812B,LED_WS2812B-B,309.88,-71.12,0,top
U117,WS2812B,LED_WS2812B-B,317.5,-71.12,0,top
U118,WS2812B,LED_WS2812B-B,325.12,-71.12,0,top
U119,WS2812B,LED_WS2812B-B,332.74,-71.12,0,top
U120,WS2812B,LED_WS2812B-B,340.36,-71.12,0,top
U121,WS2812B,LED_WS2812B-B,43.18,-78.74,0,top
U122,WS2812B,LED_WS2812B-B,50.8,-78.74,0,top
U123,WS2812B,LED_WS2812B-B,58.42,-78.74,0,top
U124,WS2812B,LED_WS2812B-B,66.04,-78.74,0,top
U125,WS2812B,LED_WS2812B-B,73.66,-78.74,0,top
U126,WS2812B,LED_WS2812B-B,81.28,-78.74,0,top
U127,WS2812B,LED_WS2812B-B,88.9,-78.74,0,top
U128,WS2812B,LED_WS2812B-B,96.52,-78.74,0,top
U129,WS2812B,LED_WS2812B-B,104.14,-78.74,0,top
U130,WS2812B,LED_WS2812B-B,111.76,-78.74,0,top
U131,WS2812B,LED_WS2812B-B,119.38,-78.74,0,top
U132,WS2812B,LED_WS2812B-B,127,-78.74,0,top
U133,WS2812B,LED_WS2812B-B,134.62,-78.74,0,top
U134,WS2812B,LED_WS2812B-B,142.24,-78.74,0,top
U135,WS2812B,LED_WS2812B-B,149.86,-78.74,0,top
U136,WS2812B,LED_WS2812B-B,157.48,-78.74,0,top
U137,WS2812B,LED_WS2812B-B,165.1,-78.74,0,top
U138,WS2812B,LED_WS2812B-B,172.72,-78.74,0,top
U139,WS2812B,LED_WS2812B-B,180.34,-78.74,0,top
U140,WS2812B,LED_WS2812B-B,187.96,-78.74,0,top
U141,WS2812B,LED_WS2812B-B,195.58,-78.74,0,top
U142,WS2812B,LED_WS2812B-B,203.2,-78.74,0,top
U143,WS2812B,LED_WS2812B-B,210.82,-78.74,0,top
U144,WS2812B,LED_WS2812B-B,218.44,-78.74,0,top
U145,WS2812B,LED_WS2812B-B,226.06,-78.74,0,top
U146,WS2812B,LED_WS2812B-B,233.68,-78.74,0,top
U147,WS2812B,LED_WS2812B-B,241.3,-78.74,0,top
U148,WS2812B,LED_WS2812B-B,248.92,-78.74,0,top
U149,WS2812B,LED_WS2812B-B,256.54,-78.74,0,top
U150,WS2812B,LED_WS2812B-B,264.16,-78.74,0,top
U151,WS2812B,LED_WS2812B-B,271.78,-78.74,0,top
U152,WS2812B,LED_WS2812B-B,279.4,-78.74,0,top
U153,WS2812B,LED_WS2812B-B,287.02,-78.74,0,top
U154,WS2812B,LED_WS2812B-B,294.64,-78.74,0,top
U155,WS2812B,LED_WS2812B-B,302.26,-78.74,0,top
U156,WS2812B,LED_WS2812B-B,309.88,-78.74,0,top
U157,WS2812B,LED_WS2812B-B,317.5,-78.74,0,top
U158,WS2812B,LED_WS2812B-B,325.12,-78.74,0,top
U159,WS2812B,LED_WS2812B-B,332.74,-78.74,0,top
U160,WS2812B,LED_WS2812B-B,340.36,-78.74,0,top
U161,WS2812B,LED_WS2812B-B,43.18,-86.36,0,top
U162,WS2812B,LED_WS2812B-B,50.8,-86.36,0,top
U163,WS2812B,LED_WS2812B-B,58.42,-86.36,0,top
U164,WS2812B,LED_WS2812B-B,66.04,-86.36,0,top
U165,WS2812B,LED_WS2812B-B,73.66,-86.36,0,top
U166,WS2812B,LED_WS2812B-B,81.28,-86.36,0,top
U167,WS2812B,LED_WS2812B-B,88.9,-86.36,0,top
U168,WS2812B,LED_WS2812B-B,96.52,-86.36,0,top
U169,WS2812B,LED_WS2812B-B,104.14,-86.36,0,top
U170,WS2812B,LED_WS2812B-B,111.76,-86.36,0,top
U171,WS2812B,LED_WS2812B-B,119.38,-86.36,0,top
U172,WS2812B,LED_WS2812B-B,127,-86.36,0,top
U173,WS2812B,LED_WS2812B-B,134.62,-86.36,0,top
U174,WS2812B,LED_WS2812B-B,142.24,-86.36,0,top
U175,WS2812B,LED_WS2812B-B,149.86,-86.36,0,top
U176,WS2812B,LED_WS2812B-B,157.48,-86.36,0,top
U177,WS2812B,LED_WS2812B-B,165.1,-86.36,0,top
U178,WS2812B,LED_WS2812B-B,172.72,-86.36,0,top
U179,WS2812B,LED_WS2812B-B,180.34,-86.36,0,top
U180,WS2812B,LED_WS2812B-B,187.96,-86.36,0,top
U181,WS2812B,LED_WS2812B-B,195.58,-86.36,0,top
U182,WS2812B,LED_WS2812B-B,203.2,-86.36,0,top
U183,WS2812B,LED_WS2812B-B,210.82,-86.36,0,top
U184,WS2812B,LED_WS2812B-B,218.44,-86.36,0,top
U185,WS2812B,LED_WS2812B-B,226.06,-86.36,0,top
U186,WS2812B,LED_WS2812B-B,233.68,-86.36,0,top
U187,WS2812B,LED_WS2812B-B,241.3,-86.36,0,top
U188,WS2812B,LED_WS2812B-B,248.92,-86.36,0,top
U189,WS2812B,LED_WS2812B-B,256.54,-86.36,0,top
U190,WS2812B,LED_WS2812B-B,264.16,-86.36,0,top
U191,WS2812B,LED_WS2812B-B,271.78,-86.36,0,top
U192,WS2812B,LED_WS2812B-B,279.4,-86.36,0,top
U193,WS2812B,LED_WS2812B-B,287.02,-86.36,0,top
U194,WS2812B,LED_WS2812B-B,294.64,-86.36,0,top
U195,WS2812B,LED_WS2812B-B,302.26,-86.36,0,top
U196,WS2812B,LED_WS2812B-B,309.88,-86.36,0,top
U197,WS2812B,LED_WS2812B-B,317.5,-86.36,0,top
U198,WS2812B,LED_WS2812B-B,325.12,-86.36,0,top
U199,WS2812B,LED_WS2812B-B,332.74,-86.36,0,top
U200,WS2812B,LED_WS2812B-B,340.36,-86.36,0,top
U201,WS2812B,LED_WS2812B-B,43.18,-93.98,0,top
U202,WS2812B,LED_WS2812B-B,50.8,-93.98,0,top
U203,WS2812B,LED_WS2812B-B,58.42,-93.98,0,top
U204,WS2812B,LED_WS2812B-B,66.04,-93.98,0,top
U205,WS2812B,LED_WS2812B-B,73.66,-93.98,0,top
U206,WS2812B,LED_WS2812B-B,81.28,-93.98,0,top
U207,WS2812B,LED_WS2812B-B,88.9,-93.98,0,top
U208,WS2812B,LED_WS2812B-B,96.52,-93.98,0,top
U209,WS2812B,LED_WS2812B-B,104.14,-93.98,0,top
U210,WS2812B,LED_WS2812B-B,111.76,-93.98,0,top
U211,WS2812B,LED_WS2812B-B,119.38,-93.98,0,top
U212,WS2812B,LED_WS2812B-B,127,-93.98,0,top
U213,WS2812B,LED_WS2812B-B,134.62,-93.98,0,top
U214,WS2812B,LED_WS2812B-B,142.24,-93.98,0,top
U215,WS2812B,LED_WS2812B-B,149.86,-93.98,0,top
U216,WS2812B,LED_WS2812B-B,157.48,-93.98,0,top
U217,WS2812B,LED_WS2812B-B,165.1,-93.98,0,top
U218,WS2812B,LED_WS2812B-B,172.72,-93.98,0,top
U219,WS2812B,LED_WS2812B-B,180.34,-93.98,0,top
U220,WS2812B,LED_WS2812B-B,187.96,-93.98,0,top
U221,WS2812B,LED_WS2812B-B,195.58,-93.98,0,top
U222,WS2812B,LED_WS2812B-B,203.2,-93.98,0,top
U223,WS2812B,LED_WS2812B-B,210.82,-93.98,0,top
U224,WS2812B,LED_WS2812B-B,218.44,-93.98,0,top
U225,WS2812B,LED_WS2812B-B,226.06,-93.98,0,top
U226,WS2812B,LED_WS2812B-B,233.68,-93.98,0,top
U227,WS2812B,LED_WS2812B-B,241.3,-93.98,0,top
U228,WS2812B,LED_WS2812B-B,248.92,-93.98,0,top
U229,WS2812B,LED_WS2812B-B,256.54,-93.98,0,top
U230,WS2812B,LED_WS2812B-B,264.16,-93.98,0,top
U231,WS2812B,LED_WS2812B-B,271.78,-93.98,0,top
U232,WS2812B,LED_WS2812B-B,279.4,-93.98,0,top
U233,WS2812B,LED_WS2812B-B,287.02,-93.98,0,top
U234,WS2812B,LED_WS2812B-B,294.64,-93.98,0,top
U235,WS2812B,LED_WS2812B-B,302.26,-93.98,0,top
U236,WS2812B,LED_WS2812B-B,309.88,-93.98,0,top
U237,WS2812B,LED_WS2812B-B,317.5,-93.98,0,top
U238,WS2812B,LED_WS2812B-B,325.12,-93.98,0,top
U239,WS2812B,LED_WS2812B-B,332.74,-93.98,0,top
U240,WS2812B,LED_WS2812B-B,340.36,-93.98,0,top
U241,WS2812B,LED_WS2812B-B,43.18,-101.6,0,top
U242,WS2812B,LED_WS2812B-B,50.8,-101.6,0,top
U243,WS2812B,LED_WS2812B-B,58.42,-101.6,0,top
U244,WS2812B,LED_WS2812B-B,66.04,-101.6,0,top
U245,WS2812B,LED_WS2812B-B,73.66,-101.6,0,top
U246,WS2812B,LED_WS2812B-B,81.28,-101.6,0,top
U247,WS2812B,LED_WS2812B-B,88.9,-101.6,0,top
U248,WS2812B,LED_WS2812B-B,96.52,-101.6,0,top
U249,WS2812B,LED_WS2812B-B,104.14,-101.6,0,top
U250,WS2812B,LED_WS2812B-B,111.76,-101.6,0,top
U251,WS2812B,LED_WS2812B-B,119.38,-101.6,0,top
U252,WS2812B,LED_WS2812B-B,127,-101.6,0,top
U253,WS2812B,LED_WS2812B-B,134.62,-101.6,0,top
U254,WS2812B,LED_WS2812B-B,142.24,-101.6,0,top
U255,WS2812B,LED_WS2812B-B,149.86,-101.6,0,top
U256,WS2812B,LED_WS2812B-B,157.48,-101.6,0,top
U257,WS2812B,LED_WS2812B-B,165.1,-101.6,0,top
U258,WS2812B,LED_WS2812B-B,172.72,-101.6,0,top
U259,WS2812B,LED_WS2812B-B,180.34,-101.6,0,top
U260,WS2812B,LED_WS2812B-B,187.96,-101.6,0,top
U261,WS2812B,LED_WS2812B-B,195.58,-101.6,0,top
U262,WS2812B,LED_WS2812B-B,203.2,-101.6,0,top
U263,WS2812B,LED_WS2812B-B,210.82,-101.6,0,top
U264,WS2812B,LED_WS2812B-B,218.44,-101.6,0,top
U265,WS2812B,LED_WS2812B-B,226.06,-101.6,0,top
U266,WS2812B,LED_WS2812B-B,233.68,-101.6,0,top
U267,WS2812B,LED_WS2812B-B,241.3,-101.6,0,top
U268,WS2812B,LED_WS2812B-B,248.92,-101.6,0,top
U269,WS2812B,LED_WS2812B-B,256.54,-101.6,0,top
U270,WS2812B,LED_WS2812B-B,264.16,-101.6,0,top
U271,WS2812B,LED_WS2812B-B,271.78,-101.6,0,top
U272,WS2812B,LED_WS2812B-B,279.4,-101.6,0,top
U273,WS2812B,LED_WS2812B-B,287.02,-101.6,0,top
U274,WS2812B,LED_WS2812B-B,294.64,-101.6,0,top
U275,WS2812B,LED_WS2812B-B,302.26,-101.6,0,top
U276,WS2812B,LED_WS2812B-B,309.88,-101.6,0,top
U277,WS2812B,LED_WS2812B-B,317.5,-101.6,0,top
U278,WS2812B,LED_WS2812B-B,325.12,-101.6,0,top
U279,WS2812B,LED_WS2812B-B,332.74,-101.6,0,top
U280,WS2812B,LED_WS2812B-B,340.36,-101.6,0,top
U281,WS2812B,LED_WS2812B-B,43.18,-109.22,0,top
U282,WS2812B,LED_WS2812B-B,50.8,-109.22,0,top
U283,WS2812B,LED_WS2812B-B,58.42,-109.22,0,top
U284,WS2812B,LED_WS2812B-B,66.04,-109.22,0,top
U285,WS2812B,LED_WS2812B-B,73.66,-109.22,0,top
U286,WS2812B,LED_WS2812B-B,81.28,-109.22,0,top
U287,WS2812B,LED_WS2812B-B,88.9,-109.22,0,top
U288,WS2812B,LED_WS2812B-B,96.52,-109.22,0,top
U289,WS2812B,LED_WS2812B-B,104.14,-109.22,0,top
U290,WS2812B,LED_WS2812B-B,111.76,-109.22,0,top
U291,WS2812B,LED_WS2812B-B,119.38,-109.22,0,top
U292,WS2812B,LED_WS2812B-B,127,-109.22,0,top
U293,WS2812B,LED_WS2812B-B,134.62,-109.22,0,top
U294,WS2812B,LED_WS2812B-B,142.24,-109.22,0,top
U295,WS2812B,LED_WS2812B-B,149.86,-109.22,0,top
U296,WS2812B,LED_WS2812B-B,157.48,-109.22,0,top
U297,WS2812B,LED_WS2812B-B,165.1,-109.22,0,top
U298,WS2812B,LED_WS2812B-B,172.72,-109.22,0,top
U299,WS2812B,LED_WS2812B-B,180.34,-109.22,0,top
U300,WS2812B,LED_WS2812B-B,187.96,-109.22,0,top
U301,WS2812B,LED_WS2812B-B,195.58,-109.22,0,top
U302,WS2812B,LED_WS2812B-B,203.2,-109.22,0,top
U303,WS2812B,LED_WS2812B-B,210.82,-109.22,0,top
U304,WS2812B,LED_WS2812B-B,218.44,-109.22,0,top
U305,WS2812B,LED_WS2812B-B,226.06,-109.22,0,top
U306,WS2812B,LED_WS2812B-B,233.68,-109.22,0,top
U307,WS2812B,LED_WS2812B-B,241.3,-109.22,0,top
U308,WS2812B,LED_WS2812B-B,248.92,-109.22,0,top
U309,WS2812B,LED_WS2812B-B,256.54,-109.22,0,top
U310,WS2812B,LED_WS2812B-B,264.16,-109.22,0,top
U311,WS2812B,LED_WS2812B-B,271.78,-109.22,0,top
U312,WS2812B,LED_WS2812B-B,279.4,-109.22,0,top
U313,WS2812B,LED_WS2812B-B,287.02,-109.22,0,top
U314,WS2812B,LED_WS2812B-B,294.64,-109.22,0,top
U315,WS2812B,LED_WS2812B-B,302.26,-109.22,0,top
U316,WS2812B,LED_WS2812B-B,309.88,-109.22,0,top
U317,WS2812B,LED_WS2812B-B,317.5,-109.22,0,top
U318,WS2812B,LED_WS2812B-B,325.12,-109.22,0,top
U319,WS2812B,LED_WS2812B-B,332.74,-109.22,0,top
U320,WS2812B,LED_WS2812B-B,340.36,-109.22,0,top
U321,WS2812B,LED_WS2812B-B,43.18,-116.84,0,top
U322,WS2812B,LED_WS2812B-B,50.8,-116.84,0,top
U323,WS2812B,LED_WS2812B-B,58.42,-116.84,0,top
U324,WS2812B,LED_WS2812B-B,66.04,-116.84,0,top
U325,WS2812B,LED_WS2812B-B,73.66,-116.84,0,top
U326,WS2812B,LED_WS2812B-B,81.28,-116.84,0,top
U327,WS2812B,LED_WS2812B-B,88.9,-116.84,0,top
U328,WS2812B,LED_WS2812B-B,96.52,-116.84,0,top
U329,WS2812B,LED_WS2812B-B,104.14,-116.84,0,top
U330,WS2812B,LED_WS2812B-B,111.76,-116.84,0,top
U331,WS2812B,LED_WS2812B-B,119.38,-116.84,0,top
U332,WS2812B,LED_WS2812B-B,127,-116.84,0,top
U333,WS2812B,LED_WS2812B-B,134.62,-116.84,0,top
U334,WS2812B,LED_WS2812B-B,142.24,-116.84,0,top
U335,WS2812B,LED_WS2812B-B,149.86,-116.84,0,top
U336,WS2812B,LED_WS2812B-B,157.48,-116.84,0,top
U337,WS2812B,LED_WS2812B-B,165.1,-116.84,0,top
U338,WS2812B,LED_WS2812B-B,172.72,-116.84,0,top
U339,WS2812B,LED_WS2812B-B,180.34,-116.84,0,top
U340,WS2812B,LED_WS2812B-B,187.96,-116.84,0,top
U341,WS2812B,LED_WS2812B-B,195.58,-116.84,0,top
U342,WS2812B,LED_WS2812B-B,203.2,-116.84,0,top
U343,WS2812B,LED_WS2812B-B,210.82,-116.84,0,top
U344,WS2812B,LED_WS2812B-B,218.44,-116.84,0,top
U345,WS2812B,LED_WS2812B-B,226.06,-116.84,0,top
U346,WS2812B,LED_WS2812B-B,233.68,-116.84,0,top
U347,WS2812B,LED_WS2812B-B,241.3,-116.84,0,top
U348,WS2812B,LED_WS2812B-B,248.92,-116.84,0,top
U349,WS2812B,LED_WS2812B-B,256.54,-116.84,0,top
U350,WS2812B,LED_WS2812B-B,264.16,-116.84,0,top
U351,WS2812B,LED_WS2812B-B,271.78,-116.84,0,top
U352,WS2812B,LED_WS2812B-B,279.4,-116.84,0,top
U353,WS2812B,LED_WS2812B-B,287.02,-116.84,0,top
U354,WS2812B,LED_WS2812B-B,294.64,-116.84,0,top
U355,WS2812B,LED_WS2812B-B,302.26,-116.84,0,top
U356,WS2812B,LED_WS2812B-B,309.88,-116.84,0,top
U357,WS2812B,LED_WS2812B-B,317.5,-116.84,0,top
U358,WS2812B,LED_WS2812B-B,325.12,-116.84,0,top
U359,WS2812B,LED_WS2812B-B,332.74,-116.84,0,top
U360,WS2812B,LED_WS2812B-B,340.36,-116.84,0,top
U361,WS2812B,LED_WS2812B-B,43.18,-124.46,0,top
U362,WS2812B,LED_WS2812B-B,50.8,-124.46,0,top
U363,WS2812B,LED_WS2812B-B,58.42,-124.46,0,top
U364,WS2812B,LED_WS2812B-B,66.04,-124.46,0,top
U365,WS2812B,LED_WS2812B-B,73.66,-124.46,0,top
U366,WS2812B,LED_WS2812B-B,81.28,-124.46,0,top
U367,WS2812B,LED_WS2812B-B,88.9,-124.46,0,top
U368,WS2812B,LED_WS2812B-B,96.52,-124.46,0,top
U369,WS2812B,LED_WS2812B-B,104.14,-124.46,0,top
U370,WS2812B,LED_WS2812B-B,111.76,-124.46,0,top
U371,WS2812B,LED_WS2812B-B,119.38,-124.46,0,top
U372,WS2812B,LED_WS2812B-B,127,-124.46,0,top
U373,WS2812B,LED_WS2812B-B,134.62,-124.46,0,top
U374,WS2812B,LED_WS2812B-B,142.24,-124.46,0,top
U375,WS2812B,LED_WS2812B-B,149.86,-124.46,0,top
U376,WS2812B,LED_WS2812B-B,157.48,-124.46,0,top
U377,WS2812B,LED_WS2812B-B,165.1,-124.46,0,top
U378,WS2812B,LED_WS2812B-B,172.72,-124.46,0,top
U379,WS2812B,LED_WS2812B-B,180.34,-124.46,0,top
U380,WS2812B,LED_WS2812B-B,187.96,-124.46,0,top
U381,WS2812B,LED_WS2812B-B,195.58,-124.46,0,top
U382,WS2812B,LED_WS2812B-B,203.2,-124.46,0,top
U383,WS2812B,LED_WS2812B-B,210.82,-124.46,0,top
U384,WS2812B,LED_WS2812B-B,218.44,-124.46,0,top
U385,WS2812B,LED_WS2812B-B,226.06,-124.46,0,top
U386,WS2812B,LED_WS2812B-B,233.68,-124.46,0,top
U387,WS2812B,LED_WS2812B-B,241.3,-124.46,0,top
U388,WS2812B,LED_WS2812B-B,248.92,-124.46,0,top
U389,WS2812B,LED_WS2812B-B,256.54,-124.46,0,top
U390,WS2812B,LED_WS2812B-B,264.16,-124.46,0,top
U391,WS2812B,LED_WS2812B-B,271.78,-124.46,0,top
U392,WS2812B,LED_WS2812B-B,279.4,-124.46,0,top
U393,WS2812B,LED_WS2812B-B,287.02,-124.46,0,top
U394,WS2812B,LED_WS2812B-B,294.64,-124.46,0,top
U395,WS2812B,LED_WS2812B-B,302.26,-124.46,0,top
U396,WS2812B,LED_WS2812B-B,309.88,-124.46,0,top
U397,WS2812B,LED_WS2812B-B,317.5,-124.46,0,top
U398,WS2812B,LED_WS2812B-B,325.12,-124.46,0,top
U399,WS2812B,LED_WS2812B-B,332.74,-124.46,0,top
U400,WS2812B,LED_WS2812B-B,340.36,-124.46,0,top
U401,WS2812B,LED_WS2812B-B,43.18,-132.08,0,top
U402,WS2812B,LED_WS2812B-B,50.8,-132.08,0,top
U403,WS2812B,LED_WS2812B-B,58.42,-132.08,0,top
U404,WS2812B,LED_WS2812B-B,66.04,-132.08,0,top
U405,WS2812B,LED_WS2812B-B,73.66,-132.08,0,top
U406,WS2812B,LED_WS2812B-B,81.28,-132.08,0,top
U407,WS2812B,LED_WS2812B-B,88.9,-132.08,0,top
U408,WS2812B,LED_WS2812B-B,96.52,-132.08,0,top
U409,WS2812B,LED_WS2812B-B,104.14,-132.08,0,top
U410,WS2812B,LED_WS2812B-B,111.76,-132.08,0,top
U411,WS2812B,LED_WS2812B-B,119.38,-132.08,0,top
U412,WS2812B,LED_WS2812B-B,127,-132.08,0,top
U413,WS2812B,LED_WS2812B-B,134.62,-132.08,0,top
U414,WS2812B,LED_WS2812B-B,142.24,-132.08,0,top
U415,WS2812B,LED_WS2812B-B,149.86,-132.08,0,top
U416,WS2812B,LED_WS2812B-B,157.48,-132.08,0,top
U417,WS2812B,LED_WS2812B-B,165.1,-132.08,0,top
U418,WS2812B,LED_WS2812B-B,172.72,-132.08,0,top
U419,WS2812B,LED_WS2812B-B,180.34,-132.08,0,top
U420,WS2812B,LED_WS2812B-B,187.96,-132.08,0,top
U421,WS2812B,LED_WS2812B-B,195.58,-132.08,0,top
U422,WS2812B,LED_WS2812B-B,203.2,-132.08,0,top
U423,WS2812B,LED_WS2812B-B,210.82,-132.08,0,top
U424,WS2812B,LED_WS2812B-B,218.44,-132.08,0,top
U425,WS2812B,LED_WS2812B-B,226.06,-132.08,0,top
U426,WS2812B,LED_WS2812B-B,233.68,-132.08,0,top
U427,WS2812B,LED_WS2812B-B,241.3,-132.08,0,top
U428,WS2812B,LED_WS2812B-B,248.92,-132.08,0,top
U429,WS2812B,LED_WS2812B-B,256.54,-132.08,0,top
U430,WS2812B,LED_WS2812B-B,264.16,-132.08,0,top
U431,WS2812B,LED_WS2812B-B,271.78,-132.08,0,top
U432,WS2812B,LED_WS2812B-B,279.4,-132.08,0,top
U433,WS2812B,LED_WS2812B-B,287.02,-132.08,0,top
U434,WS2812B,LED_WS2812B-B,294.64,-132.08,0,top
U435,WS2812B,LED_WS2812B-B,302.26,-132.08,0,top
U436,WS2812B,LED_WS2812B-B,309.88,-132.08,0,top
U437,WS2812B,LED_WS2812B-B,317.5,-132.08,0,top
U438,WS2812B,LED_WS2812B-B,325.12,-132.08,0,top
U439,WS2812B,LED_WS2812B-B,332.74,-132.08,0,top
U440,WS2812B,LED_WS2812B-B,340.36,-132.08,0,top
U441,WS2812B,LED_WS2812B-B,43.18,-139.7,0,top
U442,WS2812B,LED_WS2812B-B,50.8,-139.7,0,top
U443,WS2812B,LED_WS2812B-B,58.42,-139.7,0,top
U444,WS2812B,LED_WS2812B-B,66.04,-139.7,0,top
U445,WS2812B,LED_WS2812B-B,73.66,-139.7,0,top
U446,WS2812B,LED_WS2812B-B,81.28,-139.7,0,top
U447,WS2812B,LED_WS2812B-B,88.9,-139.7,0,top
U448,WS2812B,LED_WS2812B-B,96.52,-139.7,0,top
U449,WS2812B,LED_WS2812B-B,104.14,-139.7,0,top
U450,WS2812B,LED_WS2812B-B,111.76,-139.7,0,top
U451,WS2812B,LED_WS2812B-B,119.38,-139.7,0,top
U452,WS2812B,LED_WS2812B-B,127,-139.7,0,top
U453,WS2812B,LED_WS2812B-B,134.62,-139.7,0,top
U454,WS2812B,LED_WS2812B-B,142.24,-139.7,0,top
U455,WS2812B,LED_WS2812B-B,149.86,-139.7,0,top
U456,WS2812B,LED_WS2812B-B,157.48,-139.7,0,top
U457,WS2812B,LED_WS2812B-B,165.1,-139.7,0,top
U458,WS2812B,LED_WS2812B-B,172.72,-139.7,0,top
U459,WS2812B,LED_WS2812B-B,180.34,-139.7,0,top
U460,WS2812B,LED_WS2812B-B,187.96,-139.7,0,top
U461,WS2812B,LED_WS2812B-B,195.58,-139.7,0,top
U462,WS2812B,LED_WS2812B-B,203.2,-139.7,0,top
U463,WS2812B,LED_WS2812B-B,210.82,-139.7,0,top
U464,WS2812B,LED_WS2812B-B,218.44,-139.7,0,top
U465,WS2812B,LED_WS2812B-B,226.06,-139.7,0,top
U466,WS2812B,LED_WS2812B-B,233.68,-139.7,0,top
U467,WS2812B,LED_WS2812B-B,241.3,-139.7,0,top
U468,WS2812B,LED_WS2812B-B,248.92,-139.7,0,top
U469,WS2812B,LED_WS2812B-B,256.54,-139.7,0,top
U470,WS2812B,LED_WS2812B-B,264.16,-139.7,0,top
U471,WS2812B,LED_WS2812B-B,271.78,-139.7,0,top
U472,WS2812B,LED_WS2812B-B,279.4,-139.7,0,top
U473,WS2812B,LED_WS2812B-B,287.02,-139.7,0,top
U474,WS2812B,LED_WS2812B-B,294.64,-139.7,0,top
U475,WS2812B,LED_WS2812B-B,302.26,-139.7,0,top
U476,WS2812B,LED_WS2812B-B,309.88,-139.7,0,top
U477,WS2812B,LED_WS2812B-B,317.5,-139.7,0,top
U478,WS2812B,LED_WS2812B-B,325.12,-139.7,0,top
U479,WS2812B,LED_WS2812B-B,332.74,-139.7,0,top
U480,WS2812B,LED_WS2812B-B,340.36,-139.7,0,top
U481,WS2812B,LED_WS2812B-B,43.18,-147.32,0,top
U482,WS2812B,LED_WS2812B-B,50.8,-147.32,0,top
U483,WS2812B,LED_WS2812B-B,58.42,-147.32,0,top
U484,WS2812B,LED_WS2812B-B,66.04,-147.32,0,top
U485,WS2812B,LED_WS2812B-B,73.66,-147.32,0,top
